name,id,guid,type,icon,total,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Pepko,91,178016999,Paladin,Paladin-Retribution,20044544,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,20077939,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,11236901,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,2084905,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,22887079,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,22870187,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,15863862,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,3102799,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,30027882,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,15842487,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,3217739,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,12202099,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,24236251,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,18248944,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,2003833,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,19611715,2685,2685,5,False,28/09/23
Klejnotnilu,5,182929355,DeathKnight,DeathKnight-Blood,10225750,2685,2685,5,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,11380161,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,15817270,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,59178721,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,43510994,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,46256935,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,43274420,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,1786514,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,44828246,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,7026646,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,43110990,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,34429774,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,54439658,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,30736499,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,8179649,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,39185094,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,46215561,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,41303991,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,3604452,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,38567769,2685,2685,5,False,28/09/23
Klejnotnilu,5,182929355,DeathKnight,DeathKnight-Blood,22337886,2685,2685,5,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,27069675,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,44178152,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,16012423,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,8760833,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,8863384,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,8872007,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,1215336,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,16912462,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,7813661,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,12566550,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,1797014,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,8836068,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,9219236,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,1154901,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,7740701,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,12313385,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,8444817,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,753994,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,9877740,2685,2685,5,False,28/09/23
Klejnotnilu,5,182929355,DeathKnight,DeathKnight-Blood,6569638,2685,2685,5,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,6288201,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,9266511,2685,2685,5,False,28/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,8084728,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,8901993,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,5544502,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,8690760,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,6852798,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,8209987,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,296535,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,516907,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,4427397,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,526649,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Demonology,15257822,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,9102381,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,609980,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,7246631,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,11327038,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,7679171,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,9154148,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,8867826,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,7210152,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,9926160,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,7932983,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,9936337,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,11034885,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,7542384,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,621146,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,852101,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,5261468,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,966583,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Demonology,12416031,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,11753862,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,799217,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,11478149,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,13333920,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,13327976,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,13552793,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,10604630,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,18358813,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,19252098,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,10426244,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,16453052,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,23636369,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,21454846,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,1201158,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,1366297,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,10398351,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,2068247,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Demonology,25608389,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,20951764,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,1645167,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,19760372,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,25693785,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,21945736,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,22900723,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,24881682,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,6503742,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,7541838,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,4301725,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,8187411,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,9281074,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,6919255,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,449621,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,737223,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,3862965,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,757772,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,8950506,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,9290600,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,440892,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,9112176,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,11477300,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,8545876,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,9658653,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,7706945,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,11330705,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,10832917,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,8293429,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,10362759,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,12222676,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,9235450,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,925950,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,583026,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,6543865,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,966823,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,11060693,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,10491664,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,355179,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,13060178,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,13959909,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,12890538,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,10543337,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,9700427,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,11808388,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Assassination,13188257,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,9110713,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,12152799,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,5699378,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,562088,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,799114,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,3844670,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,5665890,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,764396,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,11747356,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,12289584,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,843643,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,13475072,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,13699591,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,12685572,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,14235531,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,9080399,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,24702398,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Assassination,25717942,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,20397829,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,26135501,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,34290046,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,26998477,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,1608443,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,2225434,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,16510357,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,3082855,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,38036817,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,31426447,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Preservation,2130696,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,31670018,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,34961268,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,30286440,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,28984220,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,27205036,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,7127394,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Assassination,7941156,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,5203709,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,7606739,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,8424478,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,6874747,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,425030,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,490372,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,3590676,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,859392,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,9495207,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,9667544,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Augmentation,4336936,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,7391643,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,12603926,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,8651859,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,9919897,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,8041658,2685,2685,5,False,13/09/23
Màmbà,217,183169964,Paladin,Paladin-Holy,344045,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,10667006,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Assassination,12897745,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,8185621,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,11063859,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,11795310,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,10325622,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,882961,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,786164,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,5894583,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,767083,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,12009040,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,13333080,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Augmentation,3120645,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,13786015,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,15614312,2685,2685,5,False,13/09/23
Koozkie,294,154435992,Mage,Mage-Frost,4884715,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,14143086,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,14934034,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,10917086,2685,2685,5,False,13/09/23
Màmbà,217,183169964,Paladin,Paladin-Holy,654017,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,32300674,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Assassination,26424370,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,17749308,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,27130539,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,36174861,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,33499330,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,1453674,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,2462899,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,17424775,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,3008707,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,40736330,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,33928690,2685,2685,5,False,13/09/23
Prohus,221,181500240,Evoker,Evoker-Augmentation,32890257,2685,2685,5,False,13/09/23
Pepko,218,178016999,Paladin,Paladin-Retribution,31656557,2685,2685,5,False,13/09/23
Nugera,243,181593749,Evoker,Evoker-Augmentation,44511537,2685,2685,5,False,13/09/23
Peanutmage,242,180616658,Mage,Mage-Fire,32903603,2685,2685,5,False,13/09/23
Koozkie,294,154435992,Mage,Mage-Frost,20808798,2685,2685,5,False,13/09/23
Killeen,219,181540927,Evoker,Evoker-Devastation,34178402,2685,2685,5,False,13/09/23
Qquo,211,165177271,Priest,Priest-Shadow,28309532,2685,2685,5,False,13/09/23
Màmbà,217,183169964,Paladin,Paladin-Holy,2475691,2685,2685,5,False,13/09/23
Wajpcieto,251,162459010,Shaman,Shaman-Enhancement,26918515,2685,2685,5,False,13/09/23
Grubi,210,180755381,Rogue,Rogue-Subtlety,28726300,2685,2685,5,False,13/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,17328390,2685,2685,5,False,13/09/23
Catherinee,228,180636202,Monk,Monk-Windwalker,25096183,2685,2685,5,False,13/09/23
Shlauffu,212,182304349,Priest,Priest-Shadow,27004019,2685,2685,5,False,13/09/23
Cebulaczyna,207,121577266,Hunter,Hunter-Marksmanship,27325777,2685,2685,5,False,13/09/23
Lorellion,244,182995854,Paladin,Paladin-Holy,1917374,2685,2685,5,False,13/09/23
Kryxoria,214,182687721,Priest,Priest-Holy,931144,2685,2685,5,False,13/09/23
Owsianko,213,180528313,DeathKnight,DeathKnight-Blood,10809913,2685,2685,5,False,13/09/23
Lefox,216,175528845,Shaman,Shaman-Restoration,3566753,2685,2685,5,False,13/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,35462454,2685,2685,5,False,13/09/23
Meeow,215,143983765,Druid,Druid-Feral,27447577,2685,2685,5,False,13/09/23
