name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Qquo,70,165177271,Priest,Priest-Shadow,445,15,Dispersion,2,32,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,15,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,15,Refreshing Healing Potion,1,16,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,4,Barkskin,2,8,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,4,Renewal,1,8,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,4,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,7,Touch of Karma,3,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,7,Dampen Harm,2,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,7,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,7,Diffuse Magic,1,8,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,9,Divine Protection,4,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,9,Divine Shield,1,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,9,Lay on Hands,1,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,9,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,9,Blessing of Protection,1,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Obsidian Scales,4,12,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Renewing Blaze,3,4,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Refreshing Healing Potion,1,16,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,8,Exhilaration,5,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,8,Survival of the Fittest,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,8,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,8,Refreshing Healing Potion,1,16,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,9,Desperate Prayer,4,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,9,Fade,4,32,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,9,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,4,4,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,12,Shield of Vengeance,5,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,12,Divine Protection,3,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,12,Divine Shield,1,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,12,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,12,Blessing of Protection,1,2,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,9,Dark Pact,5,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,9,Unending Resolve,2,32,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,9,Healthstone,1,1,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,9,Refreshing Healing Potion,1,16,13,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,7,Obsidian Scales,3,12,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,7,Renewing Blaze,2,4,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,7,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Earth Shield,10,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Astral Shift,3,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,7,Anti-Magic Shell,3,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,7,Icebound Fortitude,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,7,Lichborne,1,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,7,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,11,Spell Reflection,4,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,11,Impending Victory,3,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,11,Enraged Regeneration,2,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,11,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,11,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,12,Crimson Vial,6,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,12,Feint,3,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,12,Cloak of Shadows,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,12,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,12,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Blazing Barrier,3,4,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Mirror Image,3,64,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Greater Invisibility,2,64,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Alter Time,1,64,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,16,Fade,10,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,16,Desperate Prayer,4,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,16,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,16,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Barkskin,3,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Renewal,2,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Survival Instincts,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,12,Fade,3,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,12,Desperate Prayer,3,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,12,Dispersion,2,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,12,Healthstone,2,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,12,Refreshing Healing Potion,2,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Barkskin,4,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Renewal,1,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Touch of Karma,2,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Dampen Harm,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Diffuse Magic,1,8,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,7,Divine Protection,2,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,7,Divine Shield,1,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,7,Lay on Hands,1,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,7,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,2,4,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,6,Desperate Prayer,3,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,6,Fade,3,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Exhilaration,2,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Survival of the Fittest,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,3,4,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,7,Shield of Vengeance,4,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,7,Divine Protection,2,2,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Dark Pact,3,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Unending Resolve,2,32,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Healthstone,1,1,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Refreshing Healing Potion,1,16,14,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Obsidian Scales,3,12,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Renewing Blaze,2,4,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,11,Earth Shield,7,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,11,Astral Shift,3,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,11,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,6,Anti-Magic Shell,3,32,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,6,Icebound Fortitude,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,6,Lichborne,1,32,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,6,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,8,Spell Reflection,3,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,8,Enraged Regeneration,2,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,8,Impending Victory,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,8,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,8,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,11,Crimson Vial,5,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,11,Feint,3,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,11,Cloak of Shadows,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,11,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,11,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,8,Blazing Barrier,2,4,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,8,Greater Invisibility,2,64,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,8,Alter Time,1,64,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,8,Mirror Image,1,64,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,8,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,15,Fade,9,32,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,15,Desperate Prayer,4,2,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,15,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,15,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Barkskin,3,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Renewal,2,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Survival Instincts,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Fade,5,32,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Desperate Prayer,3,2,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Dispersion,2,32,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Barkskin,3,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Renewal,1,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Healthstone,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,6,Refreshing Healing Potion,1,16,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,2,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Divine Protection,3,2,15,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
