name,id,guid,type,icon,itemLevel,total,activeTime,activeTimeReduced,overheal,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Shlauffu,88,182304349,Priest,Priest-Shadow,446,473125,0,0,48272,Refreshing Healing Potion,236969,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,473125,0,0,48272,Healthstone,236156,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,346610,0,0,133744,Healthstone,183485,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,346610,0,0,133744,Refreshing Healing Potion,163125,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,379236,0,0,,Healthstone,206041,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,379236,0,0,,Refreshing Healing Potion,173195,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,471703,0,0,130621,Refreshing Healing Potion,272428,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,471703,0,0,130621,Healthstone,199275,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,293565,221,221,194545,Refreshing Healing Potion,199423,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,293565,221,221,194545,Healthstone,94142,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,36756,0,0,407244,Healthstone,32917,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,36756,0,0,407244,Refreshing Healing Potion,3839,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,370355,0,0,6187,Healthstone,195322,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,370355,0,0,6187,Refreshing Healing Potion,175033,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,182496,0,0,51115,Healthstone,182496,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,102549,0,0,135746,Refreshing Healing Potion,102549,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,466147,0,0,16031,Refreshing Healing Potion,261767,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,466147,0,0,16031,Healthstone,204380,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,386863,4090,4090,294597,Healthstone,216256,1,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,386863,4090,4090,294597,Refreshing Healing Potion,170607,16,16,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,448017,0,0,,Healthstone,243356,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,448017,0,0,,Refreshing Healing Potion,204661,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,236923,0,0,,Healthstone,236923,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,413486,0,0,14402,Refreshing Healing Potion,212822,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,413486,0,0,14402,Healthstone,200664,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,223234,0,0,,Refreshing Healing Potion,223234,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,207518,0,0,,Refreshing Healing Potion,207518,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,300211,0,0,106108,Healthstone,164412,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,300211,0,0,106108,Refreshing Healing Potion,135799,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,197660,0,0,81007,Refreshing Healing Potion,197660,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,210388,0,0,32898,Refreshing Healing Potion,210388,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,30048,0,0,206921,Refreshing Healing Potion,30048,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,179168,0,0,70682,Refreshing Healing Potion,179168,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,450422,0,0,,Healthstone,277227,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,450422,0,0,,Refreshing Healing Potion,173195,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,25978,2848,2848,438614,Refreshing Healing Potion,19126,16,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,25978,2848,2848,438614,Healthstone,6852,1,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,381401,0,0,,Refreshing Healing Potion,194234,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,381401,0,0,,Healthstone,187167,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,161140,0,0,134487,Healthstone,161140,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,316582,0,0,109855,Refreshing Healing Potion,185640,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,316582,0,0,109855,Healthstone,130942,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,367040,0,0,11403,Refreshing Healing Potion,204046,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,367040,0,0,11403,Healthstone,162994,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,452199,1667,1667,16475,Healthstone,252573,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,452199,1667,1667,16475,Refreshing Healing Potion,199626,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,363419,0,0,123998,Healthstone,216866,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,363419,0,0,123998,Refreshing Healing Potion,146553,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,445,434994,0,0,,Healthstone,238781,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,445,434994,0,0,,Refreshing Healing Potion,196213,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,460961,0,0,62830,Healthstone,291352,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,460961,0,0,62830,Refreshing Healing Potion,169609,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,388895,0,0,95721,Healthstone,249372,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,388895,0,0,95721,Refreshing Healing Potion,139523,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,320369,0,0,,Refreshing Healing Potion,173196,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,320369,0,0,,Healthstone,147173,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,199448,0,0,69949,Refreshing Healing Potion,199448,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,607607,257,257,,Refreshing Healing Potion,398846,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,607607,257,257,,Healthstone,208761,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,381151,0,0,168365,Refreshing Healing Potion,248596,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,381151,0,0,168365,Healthstone,132555,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,367903,0,0,101137,Refreshing Healing Potion,195478,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,367903,0,0,101137,Healthstone,172425,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,261460,0,0,176036,Healthstone,146680,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,261460,0,0,176036,Refreshing Healing Potion,114780,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,340138,0,0,,Healthstone,340138,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,272429,0,0,,Healthstone,272429,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,391416,6176,6176,137533,Healthstone,311482,1,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,391416,6176,6176,137533,Refreshing Healing Potion,79934,16,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,187167,0,0,,Healthstone,187167,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,321892,0,0,86300,Healthstone,176501,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,321892,0,0,86300,Refreshing Healing Potion,145391,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,154867,0,0,97706,Healthstone,154867,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,261533,0,0,,Refreshing Healing Potion,261533,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,288480,0,0,93490,Refreshing Healing Potion,187692,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,288480,0,0,93490,Healthstone,100788,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,299697,0,0,164093,Refreshing Healing Potion,196308,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,299697,0,0,164093,Healthstone,103389,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,173196,0,0,,Refreshing Healing Potion,173196,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,108814,0,0,456963,Healthstone,94156,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,108814,0,0,456963,Refreshing Healing Potion,14658,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,378910,190,190,19333,Refreshing Healing Potion,199423,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,378910,190,190,19333,Healthstone,179487,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,474625,561,561,,Refreshing Healing Potion,251082,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,474625,561,561,,Healthstone,223543,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,296082,0,0,223465,Healthstone,153383,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,296082,0,0,223465,Refreshing Healing Potion,142699,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,329498,0,0,207575,Refreshing Healing Potion,193327,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,329498,0,0,207575,Healthstone,136171,1,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,32983,0,0,187898,Refreshing Healing Potion,32983,16,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,363030,9713,9713,,Refreshing Healing Potion,199392,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,363030,9713,9713,,Healthstone,163638,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,161822,0,0,125277,Healthstone,161822,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,428365,0,0,,Healthstone,242725,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,428365,0,0,,Refreshing Healing Potion,185640,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,417626,0,0,,Refreshing Healing Potion,244856,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,417626,0,0,,Healthstone,172770,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,298927,3237,3237,151738,Refreshing Healing Potion,194242,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,298927,3237,3237,151738,Healthstone,104685,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,442634,0,0,,Healthstone,233875,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,442634,0,0,,Refreshing Healing Potion,208759,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,445,312021,0,0,,Healthstone,312021,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,463258,0,0,74970,Healthstone,308161,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,463258,0,0,74970,Refreshing Healing Potion,155097,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,277793,0,0,225701,Healthstone,143361,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,277793,0,0,225701,Refreshing Healing Potion,134432,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,439677,0,0,16253,Healthstone,258129,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,439677,0,0,16253,Refreshing Healing Potion,181548,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Klejnotnilu,5,182929355,DeathKnight,DeathKnight-Blood,445,545457,0,0,,Healthstone,545457,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,239307,0,0,,Refreshing Healing Potion,239307,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,505205,0,0,,Healthstone,255636,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,505205,0,0,,Refreshing Healing Potion,249569,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,482442,0,0,230159,Refreshing Healing Potion,435317,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,482442,0,0,230159,Healthstone,47125,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,236634,0,0,66844,Healthstone,236634,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,87284,0,0,412909,Refreshing Healing Potion,46564,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,87284,0,0,412909,Healthstone,40720,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,202378,0,0,,Healthstone,202378,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,338023,245,245,426289,Refreshing Healing Potion,184256,16,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,338023,245,245,426289,Healthstone,153767,1,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,201796,0,0,6408,Healthstone,201796,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,171123,0,0,129745,Healthstone,171123,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,185800,0,0,,Healthstone,185800,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,355929,0,0,108737,Refreshing Healing Potion,212121,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,355929,0,0,108737,Healthstone,143808,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,321116,0,0,136518,Healthstone,178967,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,321116,0,0,136518,Refreshing Healing Potion,142149,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Pazuzell,73,140773839,DemonHunter,DemonHunter-Vengeance,445,247562,0,0,,Healthstone,247562,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,352460,0,0,214665,Healthstone,214757,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,352460,0,0,214665,Refreshing Healing Potion,137703,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,267173,0,0,228971,Refreshing Healing Potion,244653,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,267173,0,0,228971,Healthstone,22520,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,323311,0,0,,Refreshing Healing Potion,173195,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,323311,0,0,,Healthstone,150116,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Klejnotnilu,5,182929355,DeathKnight,DeathKnight-Blood,445,372683,0,0,,Healthstone,372683,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,56407,0,0,264290,Healthstone,56407,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,402219,0,0,,Healthstone,202796,1,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,402219,0,0,,Refreshing Healing Potion,199423,16,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,0,False,28/09/23
